new double[] { 0.01, 1.04, -0.01, 10.13, -6.47, 0.79, 17.43, -30.91, 30.32, 63 },
new double[] { 0.03, 1.01, 0.03, -11.17, 0.55, -0.67, 15.38, -31.79, 32.67, 50 },
new double[] { -0.01, 1.01, 0.07, 0.37, -21.42, -4.82, 15.82, -32.23, 32.52, 50 },
new double[] { 0.09, 1.02, -0.05, 1.59, 77.27, 0.55, 15.82, -32.81, 31.64, 34 },
new double[] { -0.14, 0.76, -0.37, 79.96, 98.08, -1.28, 18.02, -31.79, 31.49, 62 },
new double[] { 0.01, 1.05, 0.02, 101.62, 3.72, -17.33, 18.16, -33.11, 36.33, 55 },
new double[] { 0.13, 1.17, -0.01, 19.84, 46.2, 8.67, 20.95, -33.84, 37.35, 52 },
new double[] { -0.06, 0.86, -0.43, 94.6, 54.87, 21.36, 20.8, -35.16, 38.67, 50 },
new double[] { 0.01, 0.95, -0.26, 133.79, 21.61, -19.29, 21.53, -35.6, 42.92, 62 },
new double[] { 0.12, 0.98, -0.41, 129.52, 20.26, -20.39, 23.73, -35.74, 47.75, 49 },
new double[] { 0.04, 0.84, -0.55, 100.04, 30.94, -9.34, 24.32, -34.86, 50.39, 52 },
new double[] { -0.03, 0.85, -0.57, 129.33, 4.21, -12.7, 26.07, -34.86, 54.79, 45 },
new double[] { 0.02, 0.74, -0.62, 98.51, -8.18, -2.93, 26.37, -33.69, 56.25, 60 },
new double[] { -0.03, 0.63, -0.89, 104.68, 0.73, -5.19, 27.98, -30.91, 59.62, 49 },
new double[] { 0, 0.64, -0.54, 111.21, -7.93, 3.54, 27.1, -31.79, 62.26, 49 },
new double[] { 0.07, 0.51, -0.91, 49.56, 17.88, -9.7, 28.71, -29, 62.7, 63 },
new double[] { -0.03, 0.37, -0.95, 55.85, 18.37, -1.1, 28.12, -27.83, 65.04, 33 },
new double[] { 0.07, 0.37, -0.83, 63.84, -1.59, -8.61, 28.71, -24.9, 63.57, 53 },
new double[] { 0.13, 0.31, -1.15, 74.71, 19.59, 10.07, 26.95, -25.78, 64.45, 52 },
new double[] { 0.01, 0.26, -0.97, 89.48, -23.68, -2.32, 27.83, -22.27, 66.8, 60 },
new double[] { 0.01, 0.17, -0.95, 57.74, 8.54, 7.02, 27.39, -20.65, 66.65, 51 },
new double[] { 0.01, 0.09, -0.84, 42.18, -15.14, -9.7, 28.56, -18.02, 66.65, 52 },
new double[] { 0.14, 0.08, -1.22, 42.11, 20.45, -1.46, 28.12, -17.87, 68.85, 49 },
new double[] { -0.01, 0.01, -0.88, 43.95, -26.73, 4.7, 27.98, -16.26, 66.94, 44 },
new double[] { -0.01, -0.02, -0.94, 21.79, 5.13, 5.8, 27.39, -15.97, 66.65, 51 },
new double[] { -0.04, -0.06, -0.99, 26.25, -19.78, -1.83, 27.98, -15.97, 67.82, 58 },
new double[] { -0.02, -0.08, -1.11, 21.61, 2.14, -6.1, 28.12, -15.23, 67.38, 48 },
new double[] { -0.04, -0.11, -1.12, 33.02, -4.58, -2.2, 29.44, -14.5, 68.12, 53 },
new double[] { 0.05, -0.1, -0.97, 20.14, 18.98, -9.09, 27.54, -13.48, 67.09, 63 },
new double[] { 0.07, -0.12, -1, 16.85, 11.78, 1.53, 26.95, -13.18, 67.09, 49 },
new double[] { 0.12, -0.1, -0.96, -7.2, 1.46, 3.3, 27.83, -10.55, 67.97, 44 },
new double[] { -0.04, -0.15, -0.97, -3.23, -11.05, -1.34, 27.69, -14.5, 66.65, 67 },
new double[] { -0.04, -0.16, -1.06, -2.62, 6.65, -1.83, 25.49, -12.89, 67.97, 50 },
new double[] { 0.01, -0.12, -0.99, -7.08, -9.03, -1.59, 28.27, -13.62, 67.53, 54 },
new double[] { -0.03, -0.13, -0.97, 2.87, -3.66, -6.1, 29.3, -12.3, 67.38, 38 },
new double[] { 0, -0.12, -1.05, -15.08, 10.86, -0.92, 28.56, -13.04, 67.24, 55 },
new double[] { 0.03, -0.11, -1.01, 4.46, -1.59, -3.85, 27.39, -13.33, 66.65, 63 },
new double[] { 0.02, -0.11, -1.04, -7.51, 5.8, -0.61, 26.51, -14.21, 66.65, 35 },
new double[] { 0, -0.12, -1.05, 4.33, 0.73, -3.54, 28.27, -13.92, 66.94, 60 },
new double[] { 0.01, -0.11, -0.95, -2.5, 1.1, -3.23, 28.42, -12.6, 68.26, 49 },
new double[] { 0, -0.11, -1.07, 0.85, 6.41, -2.69, 28.12, -13.48, 68.26, 57 },
new double[] { 0.04, -0.09, -0.91, 0.06, -1.83, -5.98, 27.39, -12.16, 67.24, 50 },
new double[] { -0.02, -0.11, -1.02, -4.27, 5.49, -0.92, 26.81, -13.62, 67.24, 60 },
new double[] { 0.03, -0.09, -0.97, 0.06, -1.53, -3.91, 27.69, -12.45, 67.24, 44 },
new double[] { -0.01, -0.12, -1, 0.55, 0.67, 0.92, 27.83, -12.89, 67.97, 42 },
new double[] { -0.02, -0.12, -1, 0.61, 1.83, 0.85, 27.1, -13.33, 68.7, 63 },
new double[] { -0.01, -0.11, -0.96, 0.92, -1.4, -0.92, 28.71, -12.89, 67.68, 48 },
new double[] { 0.02, -0.11, -1.02, -3.97, 3.48, -0.37, 27.1, -13.62, 66.65, 49 },
new double[] { 0.02, -0.1, -0.97, -2.69, -3.05, -1.1, 26.51, -13.04, 69.58, 68 },
new double[] { -0.02, -0.1, -1.01, -2.81, -0.79, 0.49, 26.37, -12.89, 67.68, 42 },
new double[] { 0.03, -0.07, -1.02, -10.25, 0.37, -0.24, 27.25, -13.18, 65.92, 46 },
new double[] { -0.01, -0.08, -1.01, 0.12, -3.11, -2.5, 28.56, -14.5, 66.94, 54 },
new double[] { 0.02, -0.07, -1.01, -2.62, 1.22, -0.73, 27.54, -14.36, 67.09, 52 },
new double[] { 0.01, -0.09, -0.97, -4.21, -2.99, -1.22, 28.56, -14.79, 68.41, 45 },
new double[] { 0.01, -0.08, -1.09, -4.39, 4.27, -0.06, 28.71, -13.77, 66.8, 57 },
new double[] { 0, -0.08, -0.97, 2.08, -2.62, -1.16, 28.86, -15.38, 67.82, 57 },
new double[] { -0.02, -0.08, -1.02, -1.59, -2.14, -1.83, 27.39, -14.79, 66.94, 48 },
new double[] { 0.01, -0.07, -1, 0.79, 0.18, -3.05, 27.98, -14.21, 68.41, 44 },
new double[] { 0.02, -0.06, -1.03, -5.68, 0.61, -1.89, 27.39, -13.33, 68.12, 56 },
new double[] { -0.01, -0.08, -0.99, 7.93, -0.24, -2.69, 28.12, -13.48, 66.8, 62 },
new double[] { 0, -0.08, -1.01, -4.58, 3.36, 1.77, 28.12, -14.06, 67.38, 41 },
new double[] { -0.01, -0.08, -1.02, 2.81, 0.73, -2.2, 27.69, -13.62, 66.94, 58 },
new double[] { 0.02, -0.07, -1.01, -3.11, 6.59, -1.65, 27.69, -13.62, 67.82, 58 },
new double[] { -0.01, -0.08, -1.02, 3.91, 2.56, -2.62, 27.98, -14.21, 67.53, 47 },
new double[] { 0.01, -0.08, -1.01, 2.08, 2.2, -1.83, 27.98, -13.04, 68.12, 41 },
new double[] { 0.06, -0.05, -0.99, -8.36, 5.8, -1.59, 27.98, -14.21, 66.65, 54 },
new double[] { 0, -0.07, -1.07, 2.01, 0.12, -2.2, 27.98, -14.79, 67.53, 60 },
new double[] { 0.03, -0.07, -1.01, 5.25, 0.61, -1.22, 27.39, -13.92, 68.41, 51 },
new double[] { 0.01, -0.07, -0.98, -0.67, 0.55, -1.34, 28.27, -13.92, 67.53, 46 },
new double[] { -0.01, -0.08, -1.04, 7.39, 2.01, -0.85, 27.83, -14.65, 68.26, 62 },
new double[] { 0.03, -0.08, -0.96, 3.42, 0.67, -1.77, 27.69, -13.62, 67.53, 56 },
new double[] { 0.01, -0.08, -0.96, 4.21, -2.69, -2.2, 28.71, -13.77, 67.97, 34 },
new double[] { 0.02, -0.08, -1.02, -2.81, 4.76, -1.16, 29.3, -12.6, 67.97, 49 },
new double[] { 0.04, -0.08, -0.99, 7.08, -2.62, -2.62, 28.27, -13.92, 67.24, 52 },
new double[] { 0.02, -0.08, -1.02, 2.75, -1.89, -0.98, 27.39, -13.33, 68.12, 63 },
new double[] { 0, -0.1, -1.01, 4.88, -4.27, -1.89, 27.1, -11.87, 67.24, 52 },
new double[] { 0.03, -0.09, -0.97, -9.22, 2.5, -0.79, 27.83, -12.89, 68.26, 52 },
new double[] { 0, -0.09, -1.03, 0.92, -3.42, -1.95, 27.1, -13.33, 66.94, 44 },
new double[] { 0.01, -0.08, -0.97, -10.99, 0.98, 2.26, 27.1, -13.33, 67.24, 49 },
new double[] { 0, -0.07, -1.01, -2.81, -5.43, -1.77, 27.69, -14.21, 67.82, 56 },
new double[] { 0.02, -0.06, -1, -5.37, 2.99, -1.04, 28.27, -13.33, 66.94, 41 },
new double[] { 0.03, -0.07, -1.03, -4.52, -0.49, -0.37, 27.98, -14.79, 67.53, 54 },
new double[] { -0.02, -0.08, -1.02, 2.87, -0.92, -2.14, 27.39, -14.5, 67.53, 52 },
new double[] { 0.01, -0.08, -1.03, 1.65, 3.17, -2.2, 28.27, -13.62, 67.24, 46 },
new double[] { 0.02, -0.07, -0.97, 5.74, -3.11, -2.5, 26.81, -14.5, 66.65, 56 },
new double[] { -0.01, -0.08, -1.01, -2.93, 1.46, 2.08, 27.39, -14.21, 66.65, 68 },
new double[] { 0.03, -0.06, -1.04, -1.28, 4.94, -2.81, 28.27, -14.5, 66.94, 44 },
new double[] { 0.01, -0.07, -1, 9.09, -3.91, -1.53, 27.69, -13.92, 66.94, 44 },
new double[] { 0.05, -0.06, -0.98, -6.47, 6.84, 1.46, 26.66, -13.48, 67.97, 57 },
new double[] { 0.01, -0.07, -1.03, 1.16, -0.43, -1.46, 28.56, -14.79, 66.06, 49 },
new double[] { 0, -0.08, -1.02, 1.04, 1.95, 0.31, 27.1, -13.92, 67.82, 43 },
new double[] { 0.02, -0.07, -0.97, 0.73, 0.24, -0.18, 28.12, -13.48, 68.26, 61 },
new double[] { -0.01, -0.08, -0.99, -2.08, 0.55, -0.31, 27.54, -14.36, 67.97, 40 },
new double[] { -0.01, -0.08, -1.03, -0.18, 2.5, -1.28, 27.83, -14.06, 67.09, 67 },
new double[] { 0.02, -0.07, -1, -0.06, 2.56, 0.06, 27.25, -14.65, 66.8, 41 },
new double[] { 0.02, -0.06, -1.01, -1.1, 4.58, -0.12, 26.37, -13.18, 67.97, 58 },
new double[] { 0.04, -0.06, -0.98, 3.11, 0.37, -2.44, 27.39, -14.21, 66.65, 45 },
new double[] { 0.03, -0.07, -1.05, 12.63, -0.49, -1.16, 28.56, -13.62, 67.82, 51 },
new double[] { -0.01, -0.1, -0.95, 9.28, -2.5, -0.18, 27.83, -13.18, 67.97, 61 },
new double[] { 0.04, -0.09, -1.12, 12.94, 11.35, 0.92, 26.22, -12.74, 67.82, 54 },
new double[] { 0.06, -0.09, -1.02, 14.04, 5.37, 3.05, 26.66, -12.89, 67.68, 51 },
new double[] { 0.01, -0.14, -0.97, 28.56, 1.46, -0.55, 26.95, -12.89, 67.97, 44 },
new double[] { 0.01, -0.17, -0.97, 14.34, 9.77, 0.85, 26.95, -10.84, 66.8, 57 },
new double[] { 0.02, -0.18, -0.92, 16.66, 3.54, -0.43, 26.07, -10.55, 66.8, 43 },
new double[] { 0.01, -0.2, -0.94, 5.74, -4.21, -1.77, 25.2, -11.13, 67.68, 62 },
new double[] { 0.07, -0.16, -0.9, -8.85, 2.44, -1.1, 25.93, -10.99, 67.53, 49 },
new double[] { 0.01, -0.19, -1.07, 5.31, 2.32, 5, 27.1, -10.69, 67.82, 45 },
new double[] { 0.05, -0.18, -1.06, 16.36, 13.49, 5.8, 25.93, -10.99, 67.53, 56 },
new double[] { 0.07, -0.2, -0.92, 23.13, -0.12, 4.15, 24.9, -9.96, 68.26, 50 },
new double[] { 0.06, -0.25, -0.99, 8.73, 6.84, -1.65, 26.66, -10.84, 67.68, 46 },
new double[] { 0.03, -0.24, -1.03, 2.26, 9.58, -1.46, 25.63, -9.81, 68.12, 61 },
new double[] { 0.06, -0.2, -0.82, 3.05, -10.5, -3.11, 26.22, -9.23, 67.53, 45 },
new double[] { 0.02, -0.26, -1.04, -13.85, 17.15, -3.05, 26.22, -9.52, 67.24, 52 },
new double[] { 0.05, -0.23, -0.95, 3.54, 3.78, -8.54, 25.05, -10.4, 69.29, 56 },
new double[] { 0.13, -0.2, -0.92, -15.63, 13.12, -4.58, 24.76, -10.11, 67.53, 44 },
new double[] { 0.11, -0.21, -1, -18.55, 5.25, -3.48, 24.02, -9.96, 69.14, 60 },
new double[] { 0.11, -0.18, -0.99, -12.21, -2.93, -4.58, 24.76, -9.81, 69.58, 48 },
new double[] { 0.1, -0.17, -1.06, -2.62, 2.75, -1.16, 25.05, -10.4, 69.87, 53 },
new double[] { 0.09, -0.19, -0.97, 9.16, -7.26, -0.61, 25.49, -9.96, 68.26, 58 },
new double[] { 0.08, -0.17, -0.95, -7.26, -8.42, 4.09, 26.51, -9.52, 68.12, 50 },
new double[] { 0.07, -0.18, -0.99, -0.18, -2.32, 2.32, 25.78, -11.72, 68.26, 44 },
new double[] { 0.1, -0.18, -1.03, -0.49, -2.32, 0.73, 25.05, -9.81, 68.41, 55 },
new double[] { 0.02, -0.19, -0.93, 5.62, -15.14, -3.97, 25.2, -11.43, 67.68, 58 },
new double[] { 0.06, -0.18, -0.99, -8.67, 2.26, -1.77, 25.63, -11.57, 67.82, 48 },
new double[] { 0.07, -0.18, -1.05, -2.75, -5.8, -2.38, 25.78, -11.13, 67.68, 57 },
new double[] { 0.04, -0.17, -0.93, 0.37, -0.92, 0.85, 26.51, -11.57, 67.82, 46 },
new double[] { 0.03, -0.17, -1, -6.35, -0.31, 1.28, 26.81, -11.57, 67.24, 44 },
new double[] { 0.04, -0.17, -1.04, -1.59, 3.3, -2.38, 25.49, -12.6, 68.55, 66 },
new double[] { 0.08, -0.15, -0.98, -1.34, 0.79, -0.24, 25.63, -12.16, 67.24, 45 },
new double[] { 0.06, -0.18, -1.01, 1.34, 2.38, 0.92, 25.93, -12.74, 68.12, 43 },
new double[] { 0.05, -0.17, -0.95, -0.98, -5.37, -0.98, 25.63, -12.16, 68.41, 57 },
new double[] { 0.03, -0.17, -1.01, -5, 4.21, -0.12, 26.81, -10.69, 66.65, 53 },
new double[] { 0.04, -0.16, -1.04, 1.4, 3.11, -1.89, 26.22, -12.16, 68.12, 49 },
new double[] { 0.06, -0.15, -0.92, 2.08, 1.71, -1.16, 26.07, -11.72, 67.97, 57 },
new double[] { 0.02, -0.16, -1, -7.63, 4.27, -0.43, 25.49, -11.43, 68.26, 54 },
new double[] { 0.05, -0.15, -1, 0.98, -2.69, -4.03, 25.2, -12.01, 67.68, 44 },
new double[] { 0.06, -0.15, -0.99, 0.12, -1.34, -2.38, 25.93, -11.87, 68.12, 53 },
new double[] { 0.04, -0.16, -1, 0, -4.39, -0.79, 25.78, -12.6, 68.26, 42 },
new double[] { 0.04, -0.15, -1.02, -1.59, -2.38, -1.65, 26.51, -11.87, 67.82, 62 },
new double[] { 0.05, -0.15, -0.99, -1.22, 1.46, -0.49, 25.78, -11.43, 67.68, 56 },
new double[] { 0.06, -0.15, -1.01, 1.22, 0.06, -2.69, 25.78, -12.89, 67.97, 43 },
new double[] { 0.08, -0.14, -0.98, -5.49, 5.07, 1.16, 25.49, -11.43, 67.97, 55 },
new double[] { 0.04, -0.14, -1, 0.61, 1.16, -0.49, 27.25, -11.43, 68.85, 53 },
new double[] { 0.07, -0.14, -0.98, -9.95, 10.68, 0.73, 25.34, -12.45, 66.65, 47 },
new double[] { 0.08, -0.11, -0.99, -15.44, 11.78, 0.73, 25.63, -12.45, 67.82, 59 },
new double[] { 0.08, -0.14, -1.05, 5.98, 0.79, -2.81, 24.76, -12.74, 68.7, 51 },
new double[] { 0.17, -0.05, -0.99, -18.07, 1.22, 0.73, 25.49, -12.89, 68.26, 44 },
new double[] { 0.02, -0.11, -0.85, -13.61, -17.21, 7.32, 26.07, -12.6, 69.73, 59 },
new double[] { 0.04, -0.09, -1.12, -54.14, -0.43, 12.27, 25.49, -16.11, 67.68, 58 },
new double[] { 0.01, -0.09, -1.08, -45.84, -0.61, 7.81, 24.9, -15.53, 68.55, 50 },
new double[] { 0.09, 0.12, -0.93, -90.64, 21, 20.02, 25.63, -17.72, 66.94, 43 },
new double[] { -0.07, 0.13, -0.7, -82.03, -42.48, -5.37, 24.9, -20.8, 65.62, 59 },
new double[] { 0.05, 0.27, -1.24, -104.61, 34.91, 0.06, 26.37, -23.14, 65.33, 59 },
new double[] { -0.02, 0.35, -0.83, -67.87, -48.34, -22.64, 23, -24.46, 63.72, 49 },
new double[] { 0.11, 0.42, -0.97, -75.56, 5.31, -0.73, 25.49, -26.07, 62.4, 54 },
new double[] { -0.05, 0.38, -0.94, -53.41, -26.55, -8.97, 25.2, -28.71, 61.23, 57 },
new double[] { 0.09, 0.53, -0.81, -64.39, -2.38, -8.24, 24.9, -28.42, 59.18, 53 },
new double[] { -0.11, 0.52, -0.78, -74.28, -1.22, 15.38, 26.22, -31.79, 58.74, 58 },
new double[] { 0.09, 0.7, -0.78, -72.39, -1.4, -0.73, 24.32, -30.18, 55.08, 43 },
new double[] { -0.06, 0.55, -1, -44.13, 26.61, 9.64, 23.58, -33.25, 54.05, 43 },
new double[] { 0.08, 0.71, -0.7, -29.85, 5.19, -9.28, 24.32, -32.52, 54.79, 61 },
new double[] { -0.02, 0.75, -0.66, -50.17, 16.42, 7.69, 24.46, -33.54, 54.93, 56 },
new double[] { 0, 0.78, -0.65, -31.19, -10.19, -21.61, 24.46, -32.96, 53.47, 45 },
new double[] { 0.07, 0.75, -0.68, -13.79, 3.05, -3.17, 24.02, -33.4, 52.44, 68 },
new double[] { 0.03, 0.78, -0.64, 10.31, 4.15, 1.77, 23.58, -34.72, 53.76, 29 },
new double[] { 0.04, 0.78, -0.79, 16.05, 11.72, -2.08, 24.02, -34.28, 53.03, 56 },
new double[] { 0.02, 0.78, -0.5, 31.31, -3.05, -4.09, 24.9, -32.52, 53.61, 63 },
new double[] { 0, 0.73, -0.69, 25.88, 12.76, 5.13, 25.05, -31.79, 53.76, 37 },
new double[] { -0.02, 0.75, -0.69, 30.82, -7.51, -7.51, 25.05, -32.96, 55.81, 56 },
new double[] { 0.03, 0.72, -0.71, 12.7, -8.73, -4.03, 24.76, -32.96, 55.52, 55 },
new double[] { 0.01, 0.7, -0.76, -7.81, -2.44, -1.89, 25.34, -31.79, 54.93, 59 },
new double[] { -0.02, 0.71, -0.68, -0.73, -3.54, -1.46, 25.78, -31.05, 54.79, 42 },
new double[] { -0.02, 0.71, -0.75, -1.83, -1.89, -0.98, 25.05, -32.67, 54.35, 58 },
new double[] { 0, 0.71, -0.71, -5.25, -5.13, -0.85, 24.76, -31.79, 53.47, 54 },
new double[] { -0.01, 0.71, -0.78, -3.97, -0.18, -2.01, 25.63, -32.67, 54.05, 62 },
new double[] { 0, 0.73, -0.71, -2.32, 0.67, -2.14, 24.32, -32.23, 54.49, 41 },
new double[] { -0.01, 0.72, -0.71, 2.38, 4.39, 0.06, 25.49, -32.52, 54.2, 45 },
new double[] { -0.01, 0.69, -0.69, 8.54, 1.16, -0.06, 24.76, -32.96, 53.76, 57 },
new double[] { 0.01, 0.72, -0.7, 2.38, 8.36, 0.37, 25.49, -32.23, 54.79, 54 },
new double[] { -0.01, 0.69, -0.74, 13.79, 1.1, 0.98, 25.05, -32.37, 55.22, 44 },
new double[] { 0.04, 0.72, -0.7, 0.98, 1.22, -1.46, 25.78, -32.52, 55.96, 47 },
new double[] { -0.04, 0.69, -0.75, 4.15, 1.4, 1.95, 25.49, -32.81, 53.91, 61 },
new double[] { 0.02, 0.7, -0.74, 4.52, -2.62, -2.08, 24.76, -32.37, 54.64, 36 },
new double[] { 0, 0.69, -0.72, -7.69, 3.11, 3.66, 25.05, -32.37, 53.47, 66 },
new double[] { -0.02, 0.68, -0.73, -3.72, 1.95, -0.49, 25.34, -32.08, 54.35, 44 },
new double[] { 0.03, 0.71, -0.71, -7.45, 2.08, 1.46, 25.34, -32.67, 53.47, 50 },
new double[] { 0.02, 0.72, -0.71, -9.7, 3.36, 1.71, 24.61, -33.4, 54.79, 49 },
new double[] { 0.01, 0.72, -0.77, -10.99, -2.99, -0.67, 24.17, -32.08, 54.35, 54 },
new double[] { 0.01, 0.72, -0.66, -7.14, 2.62, 2.99, 24.46, -32.96, 53.47, 54 },
new double[] { 0, 0.7, -0.67, -12.15, -4.76, -3.54, 24.17, -33.54, 53.47, 42 },
new double[] { 0.04, 0.73, -0.71, -5.19, 0.92, 1.89, 23.73, -34.28, 54.49, 54 },
new double[] { 0, 0.73, -0.63, -4.52, -4.64, 1.46, 23.88, -35.3, 53.76, 56 },
new double[] { 0.03, 0.76, -0.68, -1.46, -1.77, 4.64, 24.32, -33.4, 54.2, 41 },
new double[] { 0, 0.75, -0.69, 1.46, -4.52, -1.22, 24.46, -34.42, 52.29, 55 },
new double[] { 0, 0.73, -0.63, -2.93, -7.26, 0.92, 24.17, -32.08, 52, 63 },
new double[] { -0.02, 0.76, -0.65, -9.95, -10.31, 2.44, 22.56, -34.57, 51.86, 43 },
new double[] { -0.03, 0.77, -0.57, -7.87, -15.99, 2.81, 22.71, -34.72, 51.42, 56 },
new double[] { 0, 0.78, -0.71, -26.18, -35.03, -3.85, 23.29, -33.25, 52, 64 },
new double[] { 0.03, 0.72, -0.57, -8.12, -31.86, 1.16, 22.71, -32.67, 49.07, 42 },
new double[] { -0.04, 0.76, -0.67, -6.53, -38.45, 6.53, 23.14, -34.28, 48.63, 57 },
new double[] { 0.03, 0.84, -0.38, -38.57, 0.73, 23.56, 23, -34.42, 47.9, 46 },
new double[] { -0.13, 0.87, -0.84, -58.35, 19.41, 25.39, 22.41, -35.3, 47.31, 55 },
new double[] { 0.03, 0.99, -0.36, -77.51, 16.3, 28.14, 21.68, -35.74, 44.53, 58 },
new double[] { 0.08, 0.82, -0.58, -67.87, -1.1, 0.43, 20.95, -36.47, 44.38, 46 },
new double[] { 0.07, 0.89, -0.33, -70.19, -18.98, 10.25, 20.51, -36.33, 42.19, 66 },
new double[] { -0.03, 1.11, -0.51, -77.94, -33.39, -4.58, 20.8, -36.04, 39.55, 42 },
new double[] { 0.06, 0.97, -0.04, -115.05, -77.21, -3.72, 18.9, -35.3, 35.01, 56 },
new double[] { 0.08, 0.84, -0.04, -101.32, 13.37, 35.58, 16.99, -33.4, 33.4, 56 },
new double[] { 0.08, 0.96, 0, -66.65, -6.23, 12.27, 15.53, -31.93, 30.76, 50 },
new double[] { 0.12, 0.98, -0.12, -63.54, 12.63, 14.1, 15.82, -32.23, 30.18, 61 },
new double[] { 0.06, 0.99, 0.17, -62.68, 12.94, 13.18, 14.94, -31.35, 28.12, 41 },
new double[] { 0.15, 0.97, 0.59, -84.59, 33.51, 1.16, 15.97, -29.15, 26.81, 50 },
new double[] { -0.1, 0.92, 0.41, -100.71, 16.78, 7.32, 15.09, -27.69, 25.63, 63 },
new double[] { -0.16, 0.86, 0.37, -79.22, 50.35, -7.39, 15.38, -26.51, 25.34, 45 },
new double[] { 0.11, 0.96, 0.55, -101.75, 31.86, -8.24, 14.79, -23.88, 24.46, 53 },
new double[] { 0.01, 0.9, 0.51, -99.37, -23.68, -3.85, 15.38, -20.95, 23, 54 },
new double[] { 0.03, 0.95, 0.51, -124.33, -52.19, -11.72, 14.06, -19.63, 21.68, 59 },
new double[] { -0.02, 0.6, 0.86, -135.68, -32.35, -8.61, 13.04, -14.79, 21.24, 57 },
new double[] { 0.06, 0.56, 1, -124.57, -28.26, -14.04, 12.6, -12.01, 19.34, 54 },
new double[] { 0.18, 0.39, 0.52, -126.34, 2.2, -31.62, 10.55, -9.08, 19.63, 39 },
new double[] { 0.06, 0.38, 1.04, -155.09, -11.72, -0.55, 12.16, -4.25, 20.36, 58 },
new double[] { 0.01, 0.22, 1.04, -96.92, -10.01, 14.59, 11.28, -2.49, 23, 57 },
new double[] { 0.1, 0.06, 1, -96.19, 42.48, 37.05, 10.84, 0, 23.14, 42 },
new double[] { 0.11, 0.18, 1.15, -42.18, -11.54, 18.68, 11.43, 0.59, 23.44, 64 },
new double[] { 0.11, -0.15, 1, -0.12, 29.3, 20.51, 11.13, 2.34, 25.2, 44 },
new double[] { -0.1, 0.05, 1.12, -0.37, -57.31, 43.03, 11.57, -0.44, 23.58, 59 },
new double[] { 0.03, 0.05, 0.32, 8.12, -13.55, -21.67, 12.45, -0.44, 24.17, 48 },
new double[] { 0.03, 0.01, 1.05, 0.37, 0.43, -0.79, 10.84, -1.46, 24.61, 41 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.61, -0.55, 11.57, -0.44, 25.63, 47 },
new double[] { 0.06, 0.02, 1.02, 0.18, 0.55, -0.67, 11.72, -0.29, 25.49, 46 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.49, -0.73, 13.04, 0.44, 25.05, 50 },
new double[] { 0.05, 0.01, 1.02, -0.12, 0.79, -0.61, 12.01, 0, 24.9, 44 },
new double[] { 0.06, 0.02, 1.02, -0.06, 0.73, -0.61, 10.99, -1.61, 24.76, 38 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.61, -0.73, 11.28, 0.15, 25.05, 57 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.61, -0.79, 12.3, -0.59, 25.2, 53 },
new double[] { 0.06, 0.01, 1.02, 0.18, 0.55, -0.79, 11.43, -0.29, 26.07, 45 },
new double[] { 0.06, 0.02, 1.02, 0.12, 0.61, -0.67, 11.57, -0.73, 22.71, 44 },
new double[] { 0.06, 0.01, 1.02, 0.12, 0.55, -0.61, 12.6, -0.88, 25.2, 45 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.67, -0.61, 12.16, -0.44, 25.93, 50 },
new double[] { 0.05, 0.02, 1.02, -0.12, 0.67, -0.85, 10.99, 0.44, 24.76, 31 },
new double[] { 0.06, 0.02, 1.01, 0.37, 0.49, -0.73, 12.01, 0.29, 25.2, 44 },
new double[] { 0.06, 0.01, 1.02, 0, 0.55, -0.61, 10.4, 0.44, 25.34, 55 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.55, -0.85, 11.43, 0, 25.78, 43 },
new double[] { 0.05, 0.02, 1.02, 0.49, 0.37, -0.79, 12.01, -0.29, 25.2, 51 },
new double[] { 0.05, 0.01, 1.01, 0.24, 0.55, -0.85, 12.01, -0.29, 24.9, 60 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.61, -0.55, 11.57, 0.44, 24.17, 33 },
new double[] { 0.06, 0.01, 1.01, 0.18, 0.43, -0.73, 12.01, -0.29, 25.78, 434 },
new double[] { 0.06, 0.02, 1.01, 0.18, 0.49, -0.49, 12.74, 0.15, 25.05, 40 },
new double[] { 0.06, 0.02, 1.02, 0.31, 0.61, -0.79, 12.16, -0.73, 25.93, 55 },
new double[] { 0.06, 0.01, 1.02, 0.31, 0.73, -0.61, 11.57, -0.44, 25.05, 51 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.43, -0.98, 12.01, -0.29, 25.2, 46 },
new double[] { 0.06, 0.01, 1.02, 0.06, 0.55, -0.85, 11.72, 0, 24.61, 46 },
new double[] { 0.06, 0.01, 1.02, 0.55, 0.55, -0.73, 12.01, -1.17, 24.61, 53 },
new double[] { 0.06, 0.01, 1.02, 0.18, 0.49, -0.79, 12.6, -0.88, 25.49, 44 },
new double[] { 0.06, 0.01, 1.02, 0.24, 0.49, -0.67, 12.89, 0.29, 24.61, 48 },
new double[] { 0.06, 0.02, 1.02, 0.24, 0.79, -0.73, 12.74, -0.44, 26.81, 45 },
